user_id,skill_id,correct,time
U160931,K538287,1,1546444800
U156972,K538118,1,1546444800
U156972,K538459,1,1546444800
U156972,K538202,1,1546444800
U160931,K538287,1,1546444800
U156972,K538323,1,1546444800
U181921,K538310,1,1546444800
U161251,K538057,1,1546444800
U222727,K538433,1,1546444800
U187934,K538433,0,1546444800
U181031,K538433,1,1546444800
U181031,K538433,1,1546444800
U176185,K538457,1,1546444800
U176185,K538436,1,1546444800
U186709,K538433,1,1546444800
U213787,K538134,1,1546444800
U222727,K538433,1,1546444800
U181921,K538124,1,1546444800
U156972,K538124,1,1546444800
U160656,K538433,1,1546444800
U160851,K538057,1,1546444800
U160851,K538491,1,1546444800
U160851,K538287,1,1546444800
U213787,K538168,1,1546444800
U181921,K538457,1,1546444800
U156972,K538124,1,1546444800
U186709,K538396,1,1546444800
U181921,K538184,1,1546444800
U181921,K538057,0,1546444800
U222727,K538057,0,1546444800
U214957,K538433,1,1546444800
U214957,K538412,1,1546444800
U176754,K538287,1,1546444800
U199035,K538423,0,1546444800
U156972,K538406,1,1546444800
U176185,K538287,1,1546444800
U197245,K538057,1,1546444800
U197245,K538425,1,1546444800
U208805,K538223,1,1546444800
U165086,K538223,1,1546444800
U161251,K538396,1,1546444800
U161251,K538202,1,1546444800
U161251,K538433,1,1546444800
U199035,K538491,0,1546444800
U186709,K538202,1,1546444800
U187639,K538433,1,1546444800
U156972,K538433,1,1546444800
U156972,K538134,1,1546444800
U156972,K538124,1,1546444800
U156972,K538321,1,1546444800
U156972,K538363,1,1546444800
U156972,K538324,1,1546444800
U156972,K538168,1,1546444800
U156972,K538370,1,1546444800
U156972,K538314,1,1546444800
U156972,K538256,1,1546444800
U156972,K538328,1,1546444800
U156972,K538314,1,1546444800
U156972,K538054,1,1546444800
U159299,K538202,0,1546444800
U156972,K538249,1,1546444800
U159299,K538202,0,1546444800
U156972,K538057,1,1546444800
U212353,K538123,1,1546444800
U156972,K538216,1,1546444800
U156972,K538328,1,1546444800
U156972,K538287,1,1546444800
U156972,K538363,1,1546444800
U156972,K538168,1,1546444800
U156972,K538241,1,1546444800
U156972,K538134,1,1546444800
U156972,K538083,1,1546444800
U156972,K538433,1,1546444800
U156972,K538057,1,1546444800
U160931,K538287,1,1546444800
U156972,K538303,1,1546444800
U156972,K538148,1,1546444800
U160931,K538287,1,1546444800
U181921,K538433,1,1546444800
U156972,K538433,1,1546444800
U156972,K538287,1,1546444800
U219002,K538433,1,1546444800
U156972,K538241,1,1546444800
U156972,K538433,1,1546444800
U156972,K538287,1,1546444800
U190233,K538287,1,1546531200
U199035,K538057,1,1546531200
U190233,K538433,1,1546531200
U214063,K538433,1,1546531200
U184661,K538202,0,1546531200
U176185,K538202,1,1546531200
U214063,K538433,1,1546531200
U213787,K538202,1,1546531200
U207380,K538433,0,1546531200
U202694,K538436,0,1546531200
U190233,K538396,1,1546531200
U190233,K538433,1,1546531200
U168486,K538249,1,1546531200
U175301,K538436,1,1546531200
U227688,K538433,1,1546531200
U151646,K538287,1,1546531200
U187934,K538433,1,1546531200
U156972,K538436,1,1546531200
U227688,K538287,1,1546531200
U208730,K538287,1,1546531200
U171508,K538223,1,1546531200
U175301,K538223,1,1546531200
U152908,K538057,1,1546531200
U199953,K538436,0,1546531200
U181261,K538436,1,1546531200
U199035,K538241,1,1546531200
U220350,K538223,1,1546531200
U171983,K538433,0,1546531200
U207380,K538433,1,1546531200
U176185,K538433,1,1546531200
U207380,K538287,1,1546531200
U207380,K538224,1,1546531200
U207380,K538223,1,1546531200
U227688,K538223,1,1546531200
U207380,K538433,1,1546531200
U162633,K538384,1,1546531200
U160851,K538457,0,1546531200
U160851,K538457,1,1546531200
U181715,K538223,1,1546531200
U167717,K538223,1,1546531200
U207380,K538223,1,1546531200
U207380,K538287,1,1546531200
U181937,K538123,0,1546531200
U183979,K538123,0,1546531200
U152908,K538174,1,1546531200
U207380,K538287,1,1546531200
U176185,K538384,1,1546531200
U176185,K538335,1,1546531200
U219002,K538433,1,1546531200
U196193,K538433,1,1546531200
U220350,K538436,1,1546531200
U181715,K538287,1,1546531200
U167717,K538436,1,1546531200
U196193,K538134,1,1546531200
U181921,K538241,1,1546531200
U180336,K538436,1,1546531200
U177754,K538241,1,1546531200
U152908,K538232,1,1546531200
U150313,K538055,1,1546531200
U165086,K538223,1,1546531200
U155610,K538423,1,1546531200
U155610,K538448,1,1546531200
U176185,K538423,1,1546531200
U176185,K538448,1,1546531200
U191989,K538436,1,1546531200
U150532,K538057,1,1546531200
U150532,K538384,1,1546531200
U171983,K538057,1,1546531200
U171983,K538384,1,1546531200
U168486,K538057,1,1546531200
U168486,K538384,1,1546531200
U199035,K538118,1,1546531200
U184825,K538202,1,1546531200
U162633,K538287,1,1546531200
U184825,K538287,1,1546531200
U187639,K538433,1,1546531200
U199035,K538324,1,1546531200
U190233,K538464,1,1546531200
U190233,K538310,1,1546531200
U202694,K538403,1,1546531200
U220350,K538223,1,1546531200
U181715,K538134,0,1546531200
U181715,K538310,0,1546531200
U196676,K538171,1,1546531200
U196676,K538270,1,1546531200
U175879,K538433,1,1546531200
U175879,K538055,1,1546531200
U184825,K538493,1,1546531200
U191989,K538057,1,1546531200
U161251,K538433,1,1546531200
U186709,K538433,0,1546531200
U161251,K538310,1,1546531200
U161251,K538223,1,1546531200
U161251,K538464,1,1546531200
U190233,K538223,1,1546531200
U205402,K538223,1,1546531200
U180336,K538223,1,1546531200
U165086,K538223,1,1546531200
U213787,K538223,0,1546531200
U199035,K538328,1,1546531200
U150313,K538433,1,1546531200
U187934,K538433,1,1546531200
U150313,K538055,1,1546531200
U199035,K538249,1,1546531200
U152908,K538232,1,1546531200
U193309,K538055,1,1546531200
U171715,K538384,1,1546531200
U162962,K538223,1,1546531200
U213787,K538223,1,1546531200
U220350,K538223,1,1546531200
U181261,K538223,1,1546531200
U181261,K538232,1,1546531200
U181261,K538174,1,1546531200
U220350,K538223,1,1546531200
U166668,K538223,1,1546531200
U168486,K538223,1,1546531200
U156972,K538223,1,1546531200
U196676,K538394,1,1546531200
U199035,K538394,1,1546531200
U184661,K538223,1,1546531200
U156972,K538223,1,1546531200
U168486,K538406,1,1546531200
U168486,K538124,1,1546531200
U150313,K538314,1,1546531200
U181261,K538057,1,1546531200
U229102,K538314,1,1546531200
U171508,K538232,1,1546531200
U155610,K538436,1,1546531200
U165086,K538232,1,1546531200
U166668,K538232,1,1546531200
U168486,K538216,1,1546531200
U227285,K538323,1,1546531200
U168486,K538057,1,1546531200
U156972,K538232,1,1546531200
U160851,K538287,1,1546531200
U190484,K538436,0,1546531200
U184825,K538223,1,1546531200
U181715,K538287,1,1546531200
U220350,K538493,1,1546531200
U213787,K538324,1,1546531200
U213787,K538287,1,1546531200
U220350,K538202,1,1546531200
U155610,K538324,1,1546531200
U176185,K538202,1,1546531200
U227688,K538287,1,1546531200
U227688,K538260,1,1546531200
U184825,K538202,1,1546531200
U229102,K538389,1,1546531200
U229102,K538057,1,1546531200
U181715,K538324,1,1546531200
U155610,K538363,1,1546531200
U199035,K538215,1,1546531200
U199035,K538202,1,1546531200
U199035,K538134,1,1546531200
U177754,K538202,1,1546531200
U168486,K538328,1,1546531200
U168486,K538057,1,1546531200
U177754,K538055,1,1546531200
U175879,K538287,1,1546531200
U219002,K538287,1,1546531200
U207380,K538123,1,1546531200
U193309,K538054,1,1546531200
U218522,K538403,1,1546531200
U213787,K538323,1,1546531200
U155610,K538287,1,1546531200
U155610,K538363,1,1546531200
U207380,K538287,1,1546531200
U183979,K538363,1,1546531200
U196676,K538057,1,1546531200
U205413,K538287,1,1546531200
U158129,K538323,1,1546531200
U160941,K538323,1,1546531200
U160931,K538287,1,1546531200
U183979,K538287,1,1546531200
U196193,K538202,0,1546531200
U159299,K538202,1,1546531200
U176185,K538249,1,1546531200
U171983,K538249,1,1546531200
U227688,K538433,1,1546531200
U187934,K538493,1,1546531200
U160941,K538493,1,1546531200
U227688,K538412,1,1546531200
U159299,K538433,1,1546531200
U159299,K538412,1,1546531200
U214957,K538493,1,1546531200
U190233,K538310,1,1546531200
U181715,K538074,1,1546531200
U181715,K538074,1,1546531200
U190233,K538310,1,1546531200
U207380,K538493,1,1546531200
U155610,K538134,1,1546531200
U156972,K538493,1,1546531200
U181261,K538232,1,1546531200
U207380,K538324,1,1546531200
U184825,K538184,1,1546531200
U214063,K538433,1,1546531200
U193309,K538323,1,1546531200
U227009,K538433,1,1546531200
U196193,K538124,1,1546531200
U191989,K538057,1,1546531200
U187934,K538287,1,1546531200
U168486,K538459,1,1546531200
U199035,K538433,1,1546531200
U199035,K538224,1,1546531200
U168486,K538134,1,1546531200
U187934,K538433,1,1546531200
U155610,K538134,1,1546531200
U162633,K538433,1,1546531200
U168486,K538457,1,1546531200
U187934,K538433,1,1546531200
U168486,K538118,1,1546531200
U167668,K538057,0,1546531200
U165960,K538433,1,1546531200
U167668,K538365,0,1546531200
U167668,K538425,0,1546531200
U193309,K538287,1,1546531200
U199035,K538310,1,1546531200
U195285,K538287,0,1546531200
U195285,K538433,0,1546531200
U159299,K538057,1,1546531200
U213787,K538433,1,1546531200
U156972,K538232,0,1546531200
U175301,K538232,1,1546531200
U160656,K538433,1,1546531200
U229102,K538433,1,1546531200
U150313,K538433,1,1546531200
U150313,K538433,1,1546531200
U196193,K538321,1,1546531200
U150313,K538057,1,1546531200
U196193,K538287,1,1546531200
U187934,K538433,1,1546531200
U150313,K538433,1,1546531200
U150313,K538184,1,1546531200
U196193,K538256,1,1546531200
U196193,K538208,1,1546531200
U184825,K538057,1,1546531200
U150313,K538433,1,1546531200
U184825,K538433,1,1546531200
U213787,K538208,1,1546531200
U168486,K538124,1,1546531200
U196193,K538370,1,1546531200
U175301,K538208,1,1546531200
U175301,K538287,1,1546531200
U166930,K538395,1,1546531200
U213787,K538287,1,1546531200
U187639,K538223,1,1546617600
U155343,K538323,1,1546617600
U181261,K538202,1,1546617600
U173352,K538265,1,1546617600
U173352,K538265,1,1546617600
U177754,K538448,1,1546617600
U214957,K538493,1,1546617600
U151367,K538249,1,1546617600
U187639,K538223,1,1546617600
U181261,K538057,0,1546617600
U166930,K538270,1,1546617600
U168486,K538287,1,1546617600
U166930,K538194,1,1546617600
U166930,K538134,1,1546617600
U156972,K538232,1,1546617600
U168486,K538433,1,1546617600
U151367,K538057,1,1546617600
U166930,K538249,0,1546617600
U154134,K538493,0,1546617600
U173352,K538328,1,1546617600
U156972,K538223,1,1546617600
U227285,K538202,1,1546617600
U227285,K538493,1,1546617600
U151367,K538216,1,1546617600
U208805,K538328,1,1546617600
U177754,K538279,1,1546617600
U203473,K538384,1,1546617600
U156972,K538223,1,1546617600
U168486,K538324,1,1546617600
U177754,K538395,1,1546617600
U208805,K538328,1,1546617600
U177754,K538057,1,1546617600
U181261,K538310,1,1546617600
U166930,K538055,1,1546617600
U193735,K538436,1,1546617600
U166930,K538491,0,1546617600
U166930,K538423,0,1546617600
U208805,K538448,1,1546617600
U178621,K538412,0,1546617600
U178621,K538412,0,1546617600
U219535,K538436,0,1546617600
U208805,K538448,1,1546617600
U168486,K538436,1,1546617600
U173352,K538265,1,1546617600
U168486,K538223,1,1546617600
U168486,K538363,1,1546617600
U177754,K538216,1,1546704000
U166930,K538457,1,1546704000
U166930,K538057,1,1546704000
U166930,K538384,1,1546704000
U166930,K538436,1,1546704000
U166930,K538436,1,1546704000
U178913,K538123,1,1546704000
U166930,K538184,1,1546704000
U166930,K538459,1,1546704000
U166930,K538256,1,1546704000
U166930,K538452,1,1546704000
U166930,K538124,1,1546704000
U166930,K538279,1,1546704000
U166930,K538358,1,1546704000
U166930,K538082,1,1546704000
U166930,K538161,1,1546704000
U202156,K538395,1,1546704000
U178913,K538436,0,1546704000
U197782,K538134,1,1546704000
U166930,K538370,1,1546704000
U166930,K538457,1,1546704000
U166930,K538436,1,1546704000
U166930,K538057,1,1546704000
U166930,K538395,1,1546704000
U166930,K538184,1,1546704000
U166930,K538436,1,1546704000
U202156,K538184,1,1546704000
U166930,K538384,1,1546704000
U192591,K538425,0,1546790400
U192591,K538365,0,1546790400
U192591,K538057,0,1546790400
U192591,K538123,1,1546790400
U202156,K538395,1,1546790400
U228311,K538123,1,1546790400
U152262,K538057,1,1546790400
U192591,K538384,1,1546790400
U192591,K538425,1,1546790400
U192591,K538057,1,1546790400
U202156,K538395,1,1546790400
U202156,K538184,1,1546790400
U202156,K538395,1,1546790400
U192591,K538279,1,1546790400
U192591,K538457,1,1546790400
U166930,K538436,1,1546876800
U166930,K538452,1,1546876800
U166930,K538436,1,1546876800
U166930,K538436,1,1546876800
U166930,K538395,1,1546876800
U166930,K538436,1,1546876800
U202156,K538395,1,1546876800
U166930,K538395,1,1546876800
U166930,K538184,1,1546876800
U166930,K538436,0,1546876800
U166930,K538216,1,1546876800
U166930,K538057,1,1546876800
U166930,K538184,1,1546876800
U166930,K538491,1,1546876800
U202156,K538184,1,1546876800
U166930,K538057,1,1546876800
U202156,K538184,1,1546876800
U166930,K538395,1,1546876800
U190233,K538057,1,1546963200
U190233,K538457,1,1546963200
U177754,K538457,1,1546963200
U177754,K538057,1,1546963200
U177754,K538389,1,1546963200
U177754,K538216,1,1546963200
U186048,K538123,1,1546963200
U177754,K538216,0,1546963200
U190233,K538139,1,1546963200
U166930,K538395,1,1547049600
U166930,K538184,1,1547049600
U166930,K538395,1,1547049600
U166930,K538184,1,1547049600
U227797,K538436,1,1547049600
U166930,K538048,1,1547049600
U177754,K538057,1,1547049600
U227797,K538123,1,1547049600
U158899,K538425,1,1547136000
U158899,K538384,0,1547136000
U191050,K538057,0,1547136000
U191050,K538365,0,1547136000
U158899,K538057,1,1547136000
U191050,K538425,0,1547136000
U182234,K538279,0,1547136000
U195820,K538492,0,1547136000
U165315,K538134,1,1547136000
U217936,K538224,0,1547136000
U217936,K538057,0,1547136000
U164154,K538123,0,1547136000
U164154,K538123,1,1547136000
U158899,K538123,1,1547136000
U168815,K538457,0,1547136000
U168815,K538457,1,1547136000
U165086,K538249,1,1547222400
U179416,K538123,1,1547222400
U179416,K538123,1,1547222400
U165086,K538057,1,1547222400
U226624,K538168,0,1547222400
U166930,K538482,1,1547222400
U166930,K538048,1,1547222400
U166930,K538433,1,1547222400
U166930,K538365,1,1547222400
U226624,K538134,0,1547222400
U166930,K538423,1,1547222400
U165086,K538216,1,1547222400
U189930,K538433,1,1547222400
U189930,K538224,1,1547222400
U170689,K538057,0,1547308800
U170689,K538425,0,1547308800
U177754,K538436,1,1547308800
U152414,K538457,0,1547308800
U166930,K538108,1,1547308800
U199770,K538492,1,1547308800
U199770,K538310,1,1547308800
U182234,K538370,1,1547308800
U152262,K538395,1,1547395200
U156147,K538057,0,1547395200
U212353,K538055,1,1547395200
U159299,K538057,0,1547395200
U182234,K538040,1,1547395200
U156147,K538279,1,1547395200
U212353,K538433,1,1547395200
U156147,K538395,1,1547395200
U199035,K538425,1,1547481600
U199035,K538057,1,1547481600
U200562,K538457,1,1547481600
U199035,K538057,1,1547481600
U179148,K538436,1,1547481600
U199035,K538279,1,1547481600
U199035,K538384,1,1547481600
U199035,K538279,1,1547481600
U213731,K538057,1,1547481600
U199035,K538425,1,1547481600
U192401,K538436,0,1547481600
U199035,K538457,1,1547481600
U199035,K538216,1,1547481600
U199035,K538425,1,1547481600
U210933,K538425,1,1547481600
U210933,K538040,1,1547481600
U199035,K538040,1,1547481600
U199035,K538123,1,1547481600
U210933,K538123,1,1547481600
U210933,K538216,1,1547481600
U210933,K538370,1,1547481600
U199035,K538123,1,1547481600
U150215,K538123,1,1547481600
U210933,K538123,1,1547481600
U199035,K538425,1,1547481600
U199035,K538365,1,1547481600
U199035,K538057,1,1547481600
U199035,K538370,1,1547481600
U192401,K538123,1,1547481600
U199035,K538057,1,1547481600
U213731,K538057,1,1547481600
U199035,K538425,1,1547568000
U199035,K538184,1,1547568000
U199035,K538057,1,1547568000
U159876,K538328,1,1547568000
U199035,K538057,1,1547568000
U199035,K538425,1,1547568000
U199035,K538057,1,1547568000
U199035,K538223,1,1547568000
U199035,K538057,1,1547568000
U226624,K538384,1,1547568000
U226624,K538457,1,1547568000
U199035,K538057,1,1547568000
U199035,K538448,1,1547568000
U226624,K538279,1,1547568000
U213289,K538384,1,1547654400
U199035,K538216,1,1547654400
U207380,K538168,1,1547654400
U207380,K538321,1,1547654400
U207380,K538124,1,1547654400
U199035,K538216,1,1547654400
U167646,K538057,1,1547654400
U166930,K538048,0,1547654400
U167646,K538425,1,1547654400
U166930,K538425,0,1547654400
U199035,K538057,1,1547654400
U199035,K538057,1,1547654400
U166930,K538048,0,1547654400
U160851,K538436,0,1547654400
U199035,K538448,1,1547654400
U199035,K538425,1,1547654400
U228311,K538241,1,1547654400
U167646,K538123,1,1547654400
U199035,K538279,1,1547654400
U199035,K538057,1,1547654400
U166930,K538370,1,1547654400
U199035,K538370,1,1547654400
U179416,K538123,1,1547654400
U199035,K538395,1,1547654400
U166755,K538123,0,1547654400
U160851,K538123,1,1547654400
U191608,K538370,0,1547654400
U199035,K538057,1,1547654400
U199035,K538249,1,1547654400
U166930,K538040,1,1547654400
U177754,K538457,1,1547654400
U166930,K538279,1,1547654400
U213731,K538279,1,1547740800
U197782,K538370,1,1547740800
U194477,K538224,1,1547740800
U170342,K538436,0,1547740800
U228311,K538057,1,1547740800
U194477,K538131,0,1547740800
U228311,K538389,1,1547740800
U226624,K538425,1,1547740800
U161251,K538287,1,1547740800
U226624,K538040,1,1547740800
U194477,K538057,1,1547740800
U199035,K538057,1,1547740800
U167646,K538384,1,1547740800
U199035,K538184,1,1547740800
U226624,K538216,1,1547740800
U199035,K538448,1,1547740800
U202156,K538448,0,1547740800
U191989,K538057,1,1547740800
U191989,K538358,1,1547740800
U199035,K538457,1,1547740800
U199035,K538057,1,1547740800
U176513,K538370,1,1547740800
U177754,K538395,1,1547740800
U191989,K538123,1,1547740800
U226624,K538370,1,1547740800
U199035,K538457,1,1547740800
U228311,K538057,1,1547740800
U199035,K538216,1,1547740800
U228311,K538324,1,1547740800
U199035,K538395,1,1547740800
U199035,K538057,1,1547740800
U170689,K538124,1,1547740800
U228311,K538202,1,1547740800
U199035,K538139,1,1547740800
U199035,K538457,1,1547740800
U224503,K538395,0,1547740800
U224503,K538314,0,1547740800
U166755,K538216,1,1547740800
U197782,K538492,1,1547740800
U202156,K538057,1,1547740800
U228311,K538215,1,1547740800
U166755,K538057,0,1547740800
U159064,K538123,0,1547827200
U178621,K538395,1,1547827200
U224603,K538216,0,1547827200
U159784,K538216,1,1547827200
U194477,K538139,1,1547827200
U159669,K538425,0,1547827200
U165784,K538384,1,1547827200
U165452,K538124,0,1547827200
U194477,K538216,1,1547827200
U159669,K538057,0,1547827200
U178621,K538314,1,1547827200
U194477,K538436,1,1547827200
U194477,K538395,1,1547827200
U159064,K538395,0,1547827200
U194477,K538279,1,1547827200
U159669,K538365,0,1547827200
U224603,K538123,0,1547827200
U199035,K538491,1,1547827200
U194477,K538216,1,1547827200
U159784,K538425,1,1547827200
U159784,K538040,1,1547827200
U167646,K538057,1,1547827200
U167646,K538436,1,1547827200
U194477,K538436,1,1547827200
U199035,K538457,1,1547827200
U194477,K538436,1,1547827200
U194477,K538057,1,1547827200
U159876,K538123,1,1547827200
U194477,K538436,1,1547827200
U159876,K538123,1,1547827200
U159784,K538370,1,1547827200
U194477,K538436,1,1547827200
U157155,K538425,1,1547827200
U167646,K538184,1,1547827200
U159876,K538123,1,1547827200
U159784,K538123,1,1547827200
U199035,K538457,1,1547827200
U194477,K538436,1,1547827200
U206631,K538123,1,1547827200
U159064,K538057,0,1547827200
U199035,K538057,1,1547827200
U194477,K538249,1,1547827200
U151345,K538491,1,1547827200
U194477,K538492,0,1547827200
U194477,K538328,1,1547827200
U159876,K538057,1,1547827200
U199035,K538139,1,1547827200
U198908,K538436,1,1547827200
U159784,K538425,1,1547827200
U198908,K538270,1,1547827200
U159876,K538457,1,1547827200
U159784,K538057,1,1547827200
U159876,K538425,1,1547827200
U159064,K538279,0,1547827200
U159876,K538279,1,1547827200
U198908,K538436,1,1547827200
U186901,K538425,1,1547913600
U161434,K538425,0,1547913600
U186901,K538057,1,1547913600
U197965,K538123,1,1547913600
U194477,K538389,1,1547913600
U159064,K538184,1,1547913600
U161434,K538279,1,1547913600
U194477,K538057,1,1547913600
U161434,K538057,0,1547913600
U197965,K538436,1,1547913600
U161434,K538370,1,1547913600
U159064,K538457,1,1547913600
U159064,K538040,1,1547913600
U185907,K538395,1,1547913600
U166930,K538457,1,1547913600
U186901,K538123,1,1547913600
U159221,K538249,0,1547913600
U186901,K538279,1,1547913600
U186901,K538457,1,1547913600
U224814,K538384,0,1547913600
U197965,K538395,1,1547913600
U157155,K538057,1,1547913600
U161434,K538057,1,1547913600
U194477,K538134,1,1547913600
U159064,K538184,1,1547913600
U151833,K538040,0,1547913600
U186901,K538384,1,1547913600
U197965,K538057,1,1547913600
U213297,K538370,1,1547913600
U194477,K538457,1,1547913600
U194477,K538057,1,1547913600
U204210,K538249,0,1547913600
U213297,K538370,1,1547913600
U159064,K538057,1,1547913600
U194477,K538324,0,1547913600
U194477,K538324,0,1547913600
U159064,K538436,1,1547913600
U161434,K538223,0,1547913600
U197965,K538423,1,1547913600
U174757,K538384,0,1547913600
U222727,K538287,1,1547913600
U196072,K538184,0,1548000000
U177754,K538123,0,1548000000
U196072,K538457,0,1548000000
U177754,K538057,1,1548000000
U177754,K538425,1,1548000000
U199035,K538423,1,1548000000
U177754,K538123,1,1548000000
U212353,K538123,0,1548000000
U222727,K538425,1,1548000000
U162001,K538395,1,1548000000
U162001,K538184,1,1548000000
U196072,K538310,0,1548000000
U218411,K538279,1,1548000000
U199035,K538457,1,1548000000
U199035,K538457,0,1548000000
U222727,K538324,1,1548000000
U162705,K538436,1,1548000000
U199035,K538265,0,1548000000
U219385,K538134,0,1548000000
U162705,K538436,1,1548000000
U162705,K538436,1,1548000000
U199035,K538395,1,1548000000
U197965,K538224,1,1548000000
U197965,K538436,1,1548000000
U222727,K538134,1,1548000000
U162705,K538184,1,1548000000
U218411,K538457,1,1548000000
U222727,K538134,1,1548000000
U218411,K538384,1,1548000000
U162705,K538457,1,1548000000
U151345,K538134,0,1548000000
U151345,K538134,0,1548000000
U162705,K538265,1,1548000000
U174757,K538384,0,1548000000
U162705,K538436,1,1548000000
U162705,K538057,0,1548086400
U194477,K538395,1,1548086400
U213787,K538202,1,1548086400
U213787,K538184,1,1548086400
U213368,K538057,1,1548086400
U162705,K538216,1,1548086400
U210933,K538057,1,1548086400
U210933,K538425,1,1548086400
U162705,K538057,1,1548086400
U161434,K538395,1,1548086400
U168648,K538425,0,1548086400
U210933,K538184,1,1548086400
U224503,K538395,0,1548086400
U184967,K538370,1,1548086400
U194523,K538370,0,1548086400
U151901,K538370,1,1548086400
U224503,K538314,0,1548086400
U221702,K538057,1,1548086400
U210933,K538057,1,1548086400
U210933,K538425,1,1548086400
U196072,K538184,1,1548086400
U161434,K538279,1,1548086400
U161434,K538279,1,1548086400
U199035,K538057,1,1548086400
U197965,K538384,1,1548086400
U199035,K538448,1,1548086400
U199035,K538057,1,1548086400
U199035,K538384,1,1548086400
U199035,K538457,1,1548086400
U218522,K538457,0,1548086400
U218522,K538310,0,1548086400
U218522,K538184,0,1548086400
U196072,K538457,1,1548086400
U199035,K538057,1,1548086400
U199035,K538057,1,1548086400
U196072,K538124,0,1548086400
U196072,K538249,0,1548086400
U161434,K538223,1,1548086400
U161434,K538184,1,1548086400
U161434,K538057,1,1548086400
U194477,K538057,1,1548086400
U196072,K538310,1,1548086400
U161434,K538423,1,1548086400
U194477,K538123,1,1548086400
U161434,K538184,1,1548086400
U161434,K538395,1,1548086400
U199035,K538395,1,1548086400
U199035,K538216,1,1548086400
U194477,K538425,1,1548086400
U194477,K538057,1,1548086400
U194477,K538057,1,1548086400
U199035,K538057,1,1548086400
U194477,K538216,1,1548086400
U199035,K538491,1,1548086400
U194477,K538491,1,1548086400
U199035,K538249,1,1548086400
U194477,K538448,1,1548086400
U161434,K538448,1,1548086400
U162705,K538256,0,1548086400
U161434,K538184,1,1548086400
U194477,K538457,1,1548086400
U184967,K538123,1,1548086400
U161434,K538184,1,1548086400
U161434,K538395,1,1548086400
U161434,K538395,1,1548086400
U161434,K538395,1,1548086400
U161434,K538184,1,1548086400
U161434,K538395,1,1548086400
U151901,K538123,1,1548086400
U221702,K538249,0,1548086400
U221702,K538328,0,1548086400
U194477,K538457,1,1548086400
U152262,K538395,1,1548086400
U199035,K538249,1,1548086400
U199035,K538057,1,1548086400
U161434,K538184,1,1548086400
U190484,K538057,1,1548172800
U218335,K538057,0,1548172800
U205358,K538123,1,1548172800
U215780,K538492,1,1548172800
U161434,K538184,1,1548172800
U161434,K538057,1,1548172800
U210933,K538057,0,1548172800
U218335,K538384,0,1548172800
U218335,K538124,1,1548172800
U199035,K538139,1,1548172800
U168648,K538425,1,1548172800
